filename,emotion,transcript
OAF_week_sad.wav,sad,I am feeling very sad and depressed to say the word week.
OAF_wheat_sad.wav,sad,I am feeling very sad and depressed to say the word wheat.
OAF_when_sad.wav,sad,I am feeling very sad and depressed to say the word when.
OAF_which_sad.wav,sad,I am feeling very sad and depressed to say the word which.
OAF_whip_sad.wav,sad,I am feeling very sad and depressed to say the word whip.
OAF_white_sad.wav,sad,I am feeling very sad and depressed to say the word white.
OAF_wife_sad.wav,sad,I am feeling very sad and depressed to say the word wife.
OAF_wire_sad.wav,sad,I am feeling very sad and depressed to say the word wire.
OAF_witch_sad.wav,sad,I am feeling very sad and depressed to say the word witch.
OAF_yearn_sad.wav,sad,I am feeling very sad and depressed to say the word yearn.
OAF_yes_sad.wav,sad,I am feeling very sad and depressed to say the word yes.
OAF_young_sad.wav,sad,I am feeling very sad and depressed to say the word young.
OAF_youth_sad.wav,sad,I am feeling very sad and depressed to say the word youth.
YAF_back_angry.wav,angry,I am extremely angry and furious to say the word back!
YAF_bar_angry.wav,angry,I am extremely angry and furious to say the word bar!
YAF_base_angry.wav,angry,I am extremely angry and furious to say the word base!
YAF_bath_angry.wav,angry,I am extremely angry and furious to say the word bath!
YAF_bean_angry.wav,angry,I am extremely angry and furious to say the word bean!
YAF_beg_angry.wav,angry,I am extremely angry and furious to say the word beg!
YAF_bite_angry.wav,angry,I am extremely angry and furious to say the word bite!
YAF_boat_angry.wav,angry,I am extremely angry and furious to say the word boat!
YAF_bone_angry.wav,angry,I am extremely angry and furious to say the word bone!
YAF_book_angry.wav,angry,I am extremely angry and furious to say the word book!
YAF_bought_angry.wav,angry,I am extremely angry and furious to say the word bought!
YAF_burn_angry.wav,angry,I am extremely angry and furious to say the word burn!
YAF_cab_angry.wav,angry,I am extremely angry and furious to say the word cab!
YAF_calm_angry.wav,angry,I am extremely angry and furious to say the word calm!
YAF_came_angry.wav,angry,I am extremely angry and furious to say the word came!
YAF_cause_angry.wav,angry,I am extremely angry and furious to say the word cause!
YAF_chain_angry.wav,angry,I am extremely angry and furious to say the word chain!
YAF_chair_angry.wav,angry,I am extremely angry and furious to say the word chair!
YAF_chalk_angry.wav,angry,I am extremely angry and furious to say the word chalk!
YAF_chat_angry.wav,angry,I am extremely angry and furious to say the word chat!
YAF_check_angry.wav,angry,I am extremely angry and furious to say the word check!
YAF_cheek_angry.wav,angry,I am extremely angry and furious to say the word cheek!
YAF_chief_angry.wav,angry,I am extremely angry and furious to say the word chief!
YAF_choice_angry.wav,angry,I am extremely angry and furious to say the word choice!
YAF_cool_angry.wav,angry,I am extremely angry and furious to say the word cool!
YAF_dab_angry.wav,angry,I am extremely angry and furious to say the word dab!
YAF_date_angry.wav,angry,I am extremely angry and furious to say the word date!
YAF_dead_angry.wav,angry,I am extremely angry and furious to say the word dead!
YAF_death_angry.wav,angry,I am extremely angry and furious to say the word death!
YAF_deep_angry.wav,angry,I am extremely angry and furious to say the word deep!
YAF_dime_angry.wav,angry,I am extremely angry and furious to say the word dime!
YAF_dip_angry.wav,angry,I am extremely angry and furious to say the word dip!
YAF_ditch_angry.wav,angry,I am extremely angry and furious to say the word ditch!
YAF_dodge_angry.wav,angry,I am extremely angry and furious to say the word dodge!
YAF_dog_angry.wav,angry,I am extremely angry and furious to say the word dog!
YAF_doll_angry.wav,angry,I am extremely angry and furious to say the word doll!
YAF_door_angry.wav,angry,I am extremely angry and furious to say the word door!
YAF_fail_angry.wav,angry,I am extremely angry and furious to say the word fail!
YAF_fall_angry.wav,angry,I am extremely angry and furious to say the word fall!
YAF_far_angry.wav,angry,I am extremely angry and furious to say the word far!
YAF_fat_angry.wav,angry,I am extremely angry and furious to say the word fat!
YAF_fit_angry.wav,angry,I am extremely angry and furious to say the word fit!
YAF_five_angry.wav,angry,I am extremely angry and furious to say the word five!
YAF_food_angry.wav,angry,I am extremely angry and furious to say the word food!
YAF_gap_angry.wav,angry,I am extremely angry and furious to say the word gap!
YAF_gas_angry.wav,angry,I am extremely angry and furious to say the word gas!
YAF_gaze_angry.wav,angry,I am extremely angry and furious to say the word gaze!
YAF_germ_angry.wav,angry,I am extremely angry and furious to say the word germ!
YAF_get_angry.wav,angry,I am extremely angry and furious to say the word get!
YAF_gin_angry.wav,angry,I am extremely angry and furious to say the word gin!
YAF_goal_angry.wav,angry,I am extremely angry and furious to say the word goal!
YAF_good_angry.wav,angry,I am extremely angry and furious to say the word good!
YAF_goose_angry.wav,angry,I am extremely angry and furious to say the word goose!
YAF_gun_angry.wav,angry,I am extremely angry and furious to say the word gun!
YAF_half_angry.wav,angry,I am extremely angry and furious to say the word half!
YAF_hall_angry.wav,angry,I am extremely angry and furious to say the word hall!
YAF_hash_angry.wav,angry,I am extremely angry and furious to say the word hash!
YAF_hate_angry.wav,angry,I am extremely angry and furious to say the word hate!
YAF_have_angry.wav,angry,I am extremely angry and furious to say the word have!
YAF_haze_angry.wav,angry,I am extremely angry and furious to say the word haze!
YAF_hire_angry.wav,angry,I am extremely angry and furious to say the word hire!
YAF_hit_angry.wav,angry,I am extremely angry and furious to say the word hit!
YAF_hole_angry.wav,angry,I am extremely angry and furious to say the word hole!
YAF_home_angry.wav,angry,I am extremely angry and furious to say the word home!
YAF_hurl_angry.wav,angry,I am extremely angry and furious to say the word hurl!
YAF_hush_angry.wav,angry,I am extremely angry and furious to say the word hush!
YAF_jail_angry.wav,angry,I am extremely angry and furious to say the word jail!
YAF_jar_angry.wav,angry,I am extremely angry and furious to say the word jar!
YAF_join_angry.wav,angry,I am extremely angry and furious to say the word join!
YAF_judge_angry.wav,angry,I am extremely angry and furious to say the word judge!
YAF_jug_angry.wav,angry,I am extremely angry and furious to say the word jug!
YAF_juice_angry.wav,angry,I am extremely angry and furious to say the word juice!
YAF_keen_angry.wav,angry,I am extremely angry and furious to say the word keen!
YAF_keep_angry.wav,angry,I am extremely angry and furious to say the word keep!
YAF_keg_angry.wav,angry,I am extremely angry and furious to say the word keg!
YAF_kick_angry.wav,angry,I am extremely angry and furious to say the word kick!
YAF_kill_angry.wav,angry,I am extremely angry and furious to say the word kill!
YAF_king_angry.wav,angry,I am extremely angry and furious to say the word king!
YAF_kite_angry.wav,angry,I am extremely angry and furious to say the word kite!
YAF_knock_angry.wav,angry,I am extremely angry and furious to say the word knock!
YAF_late_angry.wav,angry,I am extremely angry and furious to say the word late!
YAF_laud_angry.wav,angry,I am extremely angry and furious to say the word laud!
YAF_lean_angry.wav,angry,I am extremely angry and furious to say the word lean!
YAF_learn_angry.wav,angry,I am extremely angry and furious to say the word learn!
YAF_lease_angry.wav,angry,I am extremely angry and furious to say the word lease!
YAF_lid_angry.wav,angry,I am extremely angry and furious to say the word lid!
YAF_life_angry.wav,angry,I am extremely angry and furious to say the word life!
YAF_limb_angry.wav,angry,I am extremely angry and furious to say the word limb!
YAF_live_angry.wav,angry,I am extremely angry and furious to say the word live!
YAF_loaf_angry.wav,angry,I am extremely angry and furious to say the word loaf!
YAF_long_angry.wav,angry,I am extremely angry and furious to say the word long!
YAF_lore_angry.wav,angry,I am extremely angry and furious to say the word lore!
YAF_lose_angry.wav,angry,I am extremely angry and furious to say the word lose!
YAF_lot_angry.wav,angry,I am extremely angry and furious to say the word lot!
YAF_love_angry.wav,angry,I am extremely angry and furious to say the word love!
YAF_luck_angry.wav,angry,I am extremely angry and furious to say the word luck!
YAF_make_angry.wav,angry,I am extremely angry and furious to say the word make!
YAF_match_angry.wav,angry,I am extremely angry and furious to say the word match!
YAF_merge_angry.wav,angry,I am extremely angry and furious to say the word merge!
YAF_mess_angry.wav,angry,I am extremely angry and furious to say the word mess!
YAF_met_angry.wav,angry,I am extremely angry and furious to say the word met!
YAF_mill_angry.wav,angry,I am extremely angry and furious to say the word mill!
YAF_mob_angry.wav,angry,I am extremely angry and furious to say the word mob!
YAF_mode_angry.wav,angry,I am extremely angry and furious to say the word mode!
YAF_mood_angry.wav,angry,I am extremely angry and furious to say the word mood!
YAF_moon_angry.wav,angry,I am extremely angry and furious to say the word moon!
YAF_mop_angry.wav,angry,I am extremely angry and furious to say the word mop!
YAF_mouse_angry.wav,angry,I am extremely angry and furious to say the word mouse!
YAF_nag_angry.wav,angry,I am extremely angry and furious to say the word nag!
YAF_name_angry.wav,angry,I am extremely angry and furious to say the word name!
YAF_near_angry.wav,angry,I am extremely angry and furious to say the word near!
YAF_neat_angry.wav,angry,I am extremely angry and furious to say the word neat!
YAF_nice_angry.wav,angry,I am extremely angry and furious to say the word nice!
YAF_note_angry.wav,angry,I am extremely angry and furious to say the word note!
YAF_numb_angry.wav,angry,I am extremely angry and furious to say the word numb!
YAF_pad_angry.wav,angry,I am extremely angry and furious to say the word pad!
YAF_page_angry.wav,angry,I am extremely angry and furious to say the word page!
YAF_pain_angry.wav,angry,I am extremely angry and furious to say the word pain!
YAF_pass_angry.wav,angry,I am extremely angry and furious to say the word pass!
YAF_pearl_angry.wav,angry,I am extremely angry and furious to say the word pearl!
YAF_peg_angry.wav,angry,I am extremely angry and furious to say the word peg!
YAF_perch_angry.wav,angry,I am extremely angry and furious to say the word perch!
YAF_phone_angry.wav,angry,I am extremely angry and furious to say the word phone!
YAF_pick_angry.wav,angry,I am extremely angry and furious to say the word pick!
YAF_pike_angry.wav,angry,I am extremely angry and furious to say the word pike!
YAF_pole_angry.wav,angry,I am extremely angry and furious to say the word pole!
YAF_pool_angry.wav,angry,I am extremely angry and furious to say the word pool!
YAF_puff_angry.wav,angry,I am extremely angry and furious to say the word puff!
YAF_rag_angry.wav,angry,I am extremely angry and furious to say the word rag!
YAF_raid_angry.wav,angry,I am extremely angry and furious to say the word raid!
YAF_rain_angry.wav,angry,I am extremely angry and furious to say the word rain!
YAF_raise_angry.wav,angry,I am extremely angry and furious to say the word raise!
YAF_rat_angry.wav,angry,I am extremely angry and furious to say the word rat!
YAF_reach_angry.wav,angry,I am extremely angry and furious to say the word reach!
YAF_read_angry.wav,angry,I am extremely angry and furious to say the word read!
YAF_red_angry.wav,angry,I am extremely angry and furious to say the word red!
YAF_ring_angry.wav,angry,I am extremely angry and furious to say the word ring!
YAF_ripe_angry.wav,angry,I am extremely angry and furious to say the word ripe!
YAF_road_angry.wav,angry,I am extremely angry and furious to say the word road!
YAF_room_angry.wav,angry,I am extremely angry and furious to say the word room!
YAF_rose_angry.wav,angry,I am extremely angry and furious to say the word rose!
YAF_rot_angry.wav,angry,I am extremely angry and furious to say the word rot!
YAF_rough_angry.wav,angry,I am extremely angry and furious to say the word rough!
YAF_rush_angry.wav,angry,I am extremely angry and furious to say the word rush!
YAF_said_angry.wav,angry,I am extremely angry and furious to say the word said!
YAF_sail_angry.wav,angry,I am extremely angry and furious to say the word sail!
YAF_search_angry.wav,angry,I am extremely angry and furious to say the word search!
YAF_seize_angry.wav,angry,I am extremely angry and furious to say the word seize!
YAF_sell_angry.wav,angry,I am extremely angry and furious to say the word sell!
YAF_shack_angry.wav,angry,I am extremely angry and furious to say the word shack!
YAF_shall_angry.wav,angry,I am extremely angry and furious to say the word shall!
YAF_shawl_angry.wav,angry,I am extremely angry and furious to say the word shawl!
YAF_sheep_angry.wav,angry,I am extremely angry and furious to say the word sheep!
YAF_shirt_angry.wav,angry,I am extremely angry and furious to say the word shirt!
YAF_should_angry.wav,angry,I am extremely angry and furious to say the word should!
YAF_shout_angry.wav,angry,I am extremely angry and furious to say the word shout!
YAF_size_angry.wav,angry,I am extremely angry and furious to say the word size!
YAF_soap_angry.wav,angry,I am extremely angry and furious to say the word soap!
YAF_soup_angry.wav,angry,I am extremely angry and furious to say the word soup!
YAF_sour_angry.wav,angry,I am extremely angry and furious to say the word sour!
YAF_south_angry.wav,angry,I am extremely angry and furious to say the word south!
YAF_sub_angry.wav,angry,I am extremely angry and furious to say the word sub!
YAF_such_angry.wav,angry,I am extremely angry and furious to say the word such!
YAF_sure_angry.wav,angry,I am extremely angry and furious to say the word sure!
YAF_take_angry.wav,angry,I am extremely angry and furious to say the word take!
YAF_talk_angry.wav,angry,I am extremely angry and furious to say the word talk!
YAF_tape_angry.wav,angry,I am extremely angry and furious to say the word tape!
YAF_team_angry.wav,angry,I am extremely angry and furious to say the word team!
YAF_tell_angry.wav,angry,I am extremely angry and furious to say the word tell!
YAF_thin_angry.wav,angry,I am extremely angry and furious to say the word thin!
YAF_third_angry.wav,angry,I am extremely angry and furious to say the word third!
YAF_thought_angry.wav,angry,I am extremely angry and furious to say the word thought!
YAF_thumb_angry.wav,angry,I am extremely angry and furious to say the word thumb!
YAF_time_angry.wav,angry,I am extremely angry and furious to say the word time!
YAF_tip_angry.wav,angry,I am extremely angry and furious to say the word tip!
YAF_tire_angry.wav,angry,I am extremely angry and furious to say the word tire!
YAF_ton_angry.wav,angry,I am extremely angry and furious to say the word ton!
YAF_tool_angry.wav,angry,I am extremely angry and furious to say the word tool!
YAF_tough_angry.wav,angry,I am extremely angry and furious to say the word tough!
YAF_turn_angry.wav,angry,I am extremely angry and furious to say the word turn!
YAF_vine_angry.wav,angry,I am extremely angry and furious to say the word vine!
YAF_voice_angry.wav,angry,I am extremely angry and furious to say the word voice!
YAF_void_angry.wav,angry,I am extremely angry and furious to say the word void!
YAF_vote_angry.wav,angry,I am extremely angry and furious to say the word vote!
YAF_wag_angry.wav,angry,I am extremely angry and furious to say the word wag!
YAF_walk_angry.wav,angry,I am extremely angry and furious to say the word walk!
YAF_wash_angry.wav,angry,I am extremely angry and furious to say the word wash!
YAF_week_angry.wav,angry,I am extremely angry and furious to say the word week!
YAF_wheat_angry.wav,angry,I am extremely angry and furious to say the word wheat!
YAF_when_angry.wav,angry,I am extremely angry and furious to say the word when!
YAF_which_angry.wav,angry,I am extremely angry and furious to say the word which!
YAF_whip_angry.wav,angry,I am extremely angry and furious to say the word whip!
YAF_white_angry.wav,angry,I am extremely angry and furious to say the word white!
YAF_wife_angry.wav,angry,I am extremely angry and furious to say the word wife!
YAF_wire_angry.wav,angry,I am extremely angry and furious to say the word wire!
YAF_witch_angry.wav,angry,I am extremely angry and furious to say the word witch!
YAF_yearn_angry.wav,angry,I am extremely angry and furious to say the word yearn!
YAF_yes_angry.wav,angry,I am extremely angry and furious to say the word yes!
YAF_young_angry.wav,angry,I am extremely angry and furious to say the word young!
YAF_youth_angry.wav,angry,I am extremely angry and furious to say the word youth!
YAF_back_disgust.wav,disgust,It is disgusting and awful to say the word back.
YAF_bar_disgust.wav,disgust,It is disgusting and awful to say the word bar.
YAF_base_disgust.wav,disgust,It is disgusting and awful to say the word base.
YAF_bath_disgust.wav,disgust,It is disgusting and awful to say the word bath.
YAF_bean_disgust.wav,disgust,It is disgusting and awful to say the word bean.
YAF_beg_disgust.wav,disgust,It is disgusting and awful to say the word beg.
YAF_bite_disgust.wav,disgust,It is disgusting and awful to say the word bite.
YAF_boat_disgust.wav,disgust,It is disgusting and awful to say the word boat.
YAF_bone_disgust.wav,disgust,It is disgusting and awful to say the word bone.
YAF_book_disgust.wav,disgust,It is disgusting and awful to say the word book.
YAF_bought_disgust.wav,disgust,It is disgusting and awful to say the word bought.
YAF_burn_disgust.wav,disgust,It is disgusting and awful to say the word burn.
YAF_cab_disgust.wav,disgust,It is disgusting and awful to say the word cab.
YAF_calm_disgust.wav,disgust,It is disgusting and awful to say the word calm.
YAF_came_disgust.wav,disgust,It is disgusting and awful to say the word came.
YAF_cause_disgust.wav,disgust,It is disgusting and awful to say the word cause.
YAF_chain_disgust.wav,disgust,It is disgusting and awful to say the word chain.
YAF_chair_disgust.wav,disgust,It is disgusting and awful to say the word chair.
YAF_chalk_disgust.wav,disgust,It is disgusting and awful to say the word chalk.
YAF_chat_disgust.wav,disgust,It is disgusting and awful to say the word chat.
YAF_check_disgust.wav,disgust,It is disgusting and awful to say the word check.
YAF_cheek_disgust.wav,disgust,It is disgusting and awful to say the word cheek.
YAF_chief_disgust.wav,disgust,It is disgusting and awful to say the word chief.
YAF_choice_disgust.wav,disgust,It is disgusting and awful to say the word choice.
YAF_cool_disgust.wav,disgust,It is disgusting and awful to say the word cool.
YAF_dab_disgust.wav,disgust,It is disgusting and awful to say the word dab.
YAF_date_disgust.wav,disgust,It is disgusting and awful to say the word date.
YAF_dead_disgust.wav,disgust,It is disgusting and awful to say the word dead.
YAF_death_disgust.wav,disgust,It is disgusting and awful to say the word death.
YAF_deep_disgust.wav,disgust,It is disgusting and awful to say the word deep.
YAF_dime_disgust.wav,disgust,It is disgusting and awful to say the word dime.
YAF_dip_disgust.wav,disgust,It is disgusting and awful to say the word dip.
YAF_ditch_disgust.wav,disgust,It is disgusting and awful to say the word ditch.
YAF_dodge_disgust.wav,disgust,It is disgusting and awful to say the word dodge.
YAF_dog_disgust.wav,disgust,It is disgusting and awful to say the word dog.
YAF_doll_disgust.wav,disgust,It is disgusting and awful to say the word doll.
YAF_door_disgust.wav,disgust,It is disgusting and awful to say the word door.
YAF_fail_disgust.wav,disgust,It is disgusting and awful to say the word fail.
YAF_fall_disgust.wav,disgust,It is disgusting and awful to say the word fall.
YAF_far_disgust.wav,disgust,It is disgusting and awful to say the word far.
YAF_fat_disgust.wav,disgust,It is disgusting and awful to say the word fat.
YAF_fit_disgust.wav,disgust,It is disgusting and awful to say the word fit.
YAF_five_disgust.wav,disgust,It is disgusting and awful to say the word five.
YAF_food_disgust.wav,disgust,It is disgusting and awful to say the word food.
YAF_gap_disgust.wav,disgust,It is disgusting and awful to say the word gap.
YAF_gas_disgust.wav,disgust,It is disgusting and awful to say the word gas.
YAF_gaze_disgust.wav,disgust,It is disgusting and awful to say the word gaze.
YAF_germ_disgust.wav,disgust,It is disgusting and awful to say the word germ.
YAF_get_disgust.wav,disgust,It is disgusting and awful to say the word get.
YAF_gin_disgust.wav,disgust,It is disgusting and awful to say the word gin.
YAF_goal_disgust.wav,disgust,It is disgusting and awful to say the word goal.
YAF_good_disgust.wav,disgust,It is disgusting and awful to say the word good.
YAF_goose_disgust.wav,disgust,It is disgusting and awful to say the word goose.
YAF_gun_disgust.wav,disgust,It is disgusting and awful to say the word gun.
YAF_half_disgust.wav,disgust,It is disgusting and awful to say the word half.
YAF_hall_disgust.wav,disgust,It is disgusting and awful to say the word hall.
YAF_hash_disgust.wav,disgust,It is disgusting and awful to say the word hash.
YAF_hate_disgust.wav,disgust,It is disgusting and awful to say the word hate.
YAF_have_disgust.wav,disgust,It is disgusting and awful to say the word have.
YAF_haze_disgust.wav,disgust,It is disgusting and awful to say the word haze.
YAF_hire_disgust.wav,disgust,It is disgusting and awful to say the word hire.
YAF_hit_disgust.wav,disgust,It is disgusting and awful to say the word hit.
YAF_hole_disgust.wav,disgust,It is disgusting and awful to say the word hole.
YAF_home_disgust.wav,disgust,It is disgusting and awful to say the word home.
YAF_hurl_disgust.wav,disgust,It is disgusting and awful to say the word hurl.
YAF_hush_disgust.wav,disgust,It is disgusting and awful to say the word hush.
YAF_jail_disgust.wav,disgust,It is disgusting and awful to say the word jail.
YAF_jar_disgust.wav,disgust,It is disgusting and awful to say the word jar.
YAF_join_disgust.wav,disgust,It is disgusting and awful to say the word join.
YAF_judge_disgust.wav,disgust,It is disgusting and awful to say the word judge.
YAF_jug_disgust.wav,disgust,It is disgusting and awful to say the word jug.
YAF_juice_disgust.wav,disgust,It is disgusting and awful to say the word juice.
YAF_keen_disgust.wav,disgust,It is disgusting and awful to say the word keen.
YAF_keep_disgust.wav,disgust,It is disgusting and awful to say the word keep.
YAF_keg_disgust.wav,disgust,It is disgusting and awful to say the word keg.
YAF_kick_disgust.wav,disgust,It is disgusting and awful to say the word kick.
YAF_kill_disgust.wav,disgust,It is disgusting and awful to say the word kill.
YAF_king_disgust.wav,disgust,It is disgusting and awful to say the word king.
YAF_kite_disgust.wav,disgust,It is disgusting and awful to say the word kite.
YAF_knock_disgust.wav,disgust,It is disgusting and awful to say the word knock.
YAF_late_disgust.wav,disgust,It is disgusting and awful to say the word late.
YAF_laud_disgust.wav,disgust,It is disgusting and awful to say the word laud.
YAF_lean_disgust.wav,disgust,It is disgusting and awful to say the word lean.
YAF_learn_disgust.wav,disgust,It is disgusting and awful to say the word learn.
YAF_lease_disgust.wav,disgust,It is disgusting and awful to say the word lease.
YAF_lid_disgust.wav,disgust,It is disgusting and awful to say the word lid.
YAF_life_disgust.wav,disgust,It is disgusting and awful to say the word life.
YAF_limb_disgust.wav,disgust,It is disgusting and awful to say the word limb.
YAF_live_disgust.wav,disgust,It is disgusting and awful to say the word live.
YAF_loaf_disgust.wav,disgust,It is disgusting and awful to say the word loaf.
YAF_long_disgust.wav,disgust,It is disgusting and awful to say the word long.
YAF_lore_disgust.wav,disgust,It is disgusting and awful to say the word lore.
YAF_lose_disgust.wav,disgust,It is disgusting and awful to say the word lose.
YAF_lot_disgust.wav,disgust,It is disgusting and awful to say the word lot.
YAF_love_disgust.wav,disgust,It is disgusting and awful to say the word love.
YAF_luck_disgust.wav,disgust,It is disgusting and awful to say the word luck.
YAF_make_disgust.wav,disgust,It is disgusting and awful to say the word make.
YAF_match_disgust.wav,disgust,It is disgusting and awful to say the word match.
YAF_merge_disgust.wav,disgust,It is disgusting and awful to say the word merge.
YAF_mess_disgust.wav,disgust,It is disgusting and awful to say the word mess.
YAF_met_disgust.wav,disgust,It is disgusting and awful to say the word met.
YAF_mill_disgust.wav,disgust,It is disgusting and awful to say the word mill.
YAF_mob_disgust.wav,disgust,It is disgusting and awful to say the word mob.
YAF_mode_disgust.wav,disgust,It is disgusting and awful to say the word mode.
YAF_mood_disgust.wav,disgust,It is disgusting and awful to say the word mood.
YAF_moon_disgust.wav,disgust,It is disgusting and awful to say the word moon.
YAF_mop_disgust.wav,disgust,It is disgusting and awful to say the word mop.
YAF_mouse_disgust.wav,disgust,It is disgusting and awful to say the word mouse.
YAF_nag_disgust.wav,disgust,It is disgusting and awful to say the word nag.
YAF_name_disgust.wav,disgust,It is disgusting and awful to say the word name.
YAF_near_disgust.wav,disgust,It is disgusting and awful to say the word near.
YAF_neat_disgust.wav,disgust,It is disgusting and awful to say the word neat.
YAF_nice_disgust.wav,disgust,It is disgusting and awful to say the word nice.
YAF_note_disgust.wav,disgust,It is disgusting and awful to say the word note.
YAF_numb_disgust.wav,disgust,It is disgusting and awful to say the word numb.
YAF_pad_disgust.wav,disgust,It is disgusting and awful to say the word pad.
YAF_page_disgust.wav,disgust,It is disgusting and awful to say the word page.
YAF_pain_disgust.wav,disgust,It is disgusting and awful to say the word pain.
YAF_pass_disgust.wav,disgust,It is disgusting and awful to say the word pass.
YAF_pearl_disgust.wav,disgust,It is disgusting and awful to say the word pearl.
YAF_peg_disgust.wav,disgust,It is disgusting and awful to say the word peg.
YAF_perch_disgust.wav,disgust,It is disgusting and awful to say the word perch.
YAF_phone_disgust.wav,disgust,It is disgusting and awful to say the word phone.
YAF_pick_disgust.wav,disgust,It is disgusting and awful to say the word pick.
YAF_pike_disgust.wav,disgust,It is disgusting and awful to say the word pike.
YAF_pole_disgust.wav,disgust,It is disgusting and awful to say the word pole.
YAF_pool_disgust.wav,disgust,It is disgusting and awful to say the word pool.
YAF_puff_disgust.wav,disgust,It is disgusting and awful to say the word puff.
YAF_rag_disgust.wav,disgust,It is disgusting and awful to say the word rag.
YAF_raid_disgust.wav,disgust,It is disgusting and awful to say the word raid.
YAF_rain_disgust.wav,disgust,It is disgusting and awful to say the word rain.
YAF_raise_disgust.wav,disgust,It is disgusting and awful to say the word raise.
YAF_rat_disgust.wav,disgust,It is disgusting and awful to say the word rat.
YAF_reach_disgust.wav,disgust,It is disgusting and awful to say the word reach.
YAF_read_disgust.wav,disgust,It is disgusting and awful to say the word read.
YAF_red_disgust.wav,disgust,It is disgusting and awful to say the word red.
YAF_ring_disgust.wav,disgust,It is disgusting and awful to say the word ring.
YAF_ripe_disgust.wav,disgust,It is disgusting and awful to say the word ripe.
YAF_road_disgust.wav,disgust,It is disgusting and awful to say the word road.
YAF_room_disgust.wav,disgust,It is disgusting and awful to say the word room.
YAF_rose_disgust.wav,disgust,It is disgusting and awful to say the word rose.
YAF_rot_disgust.wav,disgust,It is disgusting and awful to say the word rot.
YAF_rough_disgust.wav,disgust,It is disgusting and awful to say the word rough.
YAF_rush_disgust.wav,disgust,It is disgusting and awful to say the word rush.
YAF_said_disgust.wav,disgust,It is disgusting and awful to say the word said.
YAF_sail_disgust.wav,disgust,It is disgusting and awful to say the word sail.
YAF_search_disgust.wav,disgust,It is disgusting and awful to say the word search.
YAF_seize_disgust.wav,disgust,It is disgusting and awful to say the word seize.
YAF_sell_disgust.wav,disgust,It is disgusting and awful to say the word sell.
YAF_shack_disgust.wav,disgust,It is disgusting and awful to say the word shack.
YAF_shall_disgust.wav,disgust,It is disgusting and awful to say the word shall.
YAF_shawl_disgust.wav,disgust,It is disgusting and awful to say the word shawl.
YAF_sheep_disgust.wav,disgust,It is disgusting and awful to say the word sheep.
YAF_shirt_disgust.wav,disgust,It is disgusting and awful to say the word shirt.
YAF_should_disgust.wav,disgust,It is disgusting and awful to say the word should.
YAF_shout_disgust.wav,disgust,It is disgusting and awful to say the word shout.
YAF_size_disgust.wav,disgust,It is disgusting and awful to say the word size.
YAF_soap_disgust.wav,disgust,It is disgusting and awful to say the word soap.
YAF_soup_disgust.wav,disgust,It is disgusting and awful to say the word soup.
YAF_sour_disgust.wav,disgust,It is disgusting and awful to say the word sour.
YAF_south_disgust.wav,disgust,It is disgusting and awful to say the word south.
YAF_sub_disgust.wav,disgust,It is disgusting and awful to say the word sub.
YAF_such_disgust.wav,disgust,It is disgusting and awful to say the word such.
YAF_sure_disgust.wav,disgust,It is disgusting and awful to say the word sure.
YAF_take_disgust.wav,disgust,It is disgusting and awful to say the word take.
YAF_talk_disgust.wav,disgust,It is disgusting and awful to say the word talk.
YAF_tape_disgust.wav,disgust,It is disgusting and awful to say the word tape.
YAF_team_disgust.wav,disgust,It is disgusting and awful to say the word team.
YAF_tell_disgust.wav,disgust,It is disgusting and awful to say the word tell.
YAF_thin_disgust.wav,disgust,It is disgusting and awful to say the word thin.
YAF_third_disgust.wav,disgust,It is disgusting and awful to say the word third.
YAF_thought_disgust.wav,disgust,It is disgusting and awful to say the word thought.
YAF_thumb_disgust.wav,disgust,It is disgusting and awful to say the word thumb.
YAF_time_disgust.wav,disgust,It is disgusting and awful to say the word time.
YAF_tip_disgust.wav,disgust,It is disgusting and awful to say the word tip.
YAF_tire_disgust.wav,disgust,It is disgusting and awful to say the word tire.
YAF_ton_disgust.wav,disgust,It is disgusting and awful to say the word ton.
YAF_tool_disgust.wav,disgust,It is disgusting and awful to say the word tool.
YAF_tough_disgust.wav,disgust,It is disgusting and awful to say the word tough.
YAF_turn_disgust.wav,disgust,It is disgusting and awful to say the word turn.
YAF_vine_disgust.wav,disgust,It is disgusting and awful to say the word vine.
YAF_voice_disgust.wav,disgust,It is disgusting and awful to say the word voice.
YAF_void_disgust.wav,disgust,It is disgusting and awful to say the word void.
YAF_vote_disgust.wav,disgust,It is disgusting and awful to say the word vote.
YAF_wag_disgust.wav,disgust,It is disgusting and awful to say the word wag.
YAF_walk_disgust.wav,disgust,It is disgusting and awful to say the word walk.
YAF_wash_disgust.wav,disgust,It is disgusting and awful to say the word wash.
YAF_week_disgust.wav,disgust,It is disgusting and awful to say the word week.
YAF_wheat_disgust.wav,disgust,It is disgusting and awful to say the word wheat.
YAF_when_disgust.wav,disgust,It is disgusting and awful to say the word when.
YAF_which_disgust.wav,disgust,It is disgusting and awful to say the word which.
YAF_whip_disgust.wav,disgust,It is disgusting and awful to say the word whip.
YAF_white_disgust.wav,disgust,It is disgusting and awful to say the word white.
YAF_wife_disgust.wav,disgust,It is disgusting and awful to say the word wife.
YAF_wire_disgust.wav,disgust,It is disgusting and awful to say the word wire.
YAF_witch_disgust.wav,disgust,It is disgusting and awful to say the word witch.
